order_id_new,order_try_id_new,calc_created,metered_price,upfront_price,distance,duration,gps_confidence,entered_by,b_state,dest_change_number,prediction_price_type,predicted_distance,predicted_duration,change_reason_pricing,ticket_id_new,rider_app_version,order_state,order_try_state,driver_app_version,driver_device_uid_new,device_name,us_indicator,overpaid_ride_ticket,fraud_score
791,791,43870.55925,12702.96,9500,9066,1658,1,client,finished,1,upfront,6677,1050,,2250,CA.5.36,finished,finished,DA.4.31,795,HUAWEI DUB-LX1,0,1,
1116,1116,43874.04351,4.33,4.7,6084,420,1,client,finished,1,upfront,6120,573,,2668,CA.5.43,finished,finished,DA.4.37,1534,Xiaomi Redmi 6A,1,0,-848
1815,1815,43880.68634,6000,,202,388,0,client,finished,1,prediction,8849,1468,,3433,CI.4.19,finished,finished,DA.4.39,1225,TECNO MOBILE LIMITED TECNO LC6,0,0,
2237,2237,43884.00205,17.01,17.1,12965,1121,1,client,finished,1,upfront,13034,1139,,3883,CA.5.43,finished,finished,DA.4.41,1501,Xiaomi Redmi Note 7,1,0,
2613,2613,43888.46804,8.32,,7696,1754,1,driver,finished,2,upfront_destination_changed,4746,767,driver_destination_changed,4442,CA.5.44,finished,finished,DA.4.39,929,Samsung SM-J510FN,1,0,
2703,2703,43889.43836,12354,,7988,1998,0,client,finished,1,prediction,7988,1458,,4497,CA.5.42,finished,finished,DA.4.37,1091,TECNO MOBILE LIMITED TECNO B1p,0,0,
2704,2704,43889.44756,10614.48,,7210,1432,1,client,finished,1,prediction,6509,1078,,4513,CA.5.04,finished,finished,DA.4.39,618,TECNO K7,0,0,
3087,3087,43893.24988,24905.52,,11797,6974,0,client,finished,1,prediction,11797,2673,,14,CI.4.19,finished,finished,DA.4.39,313,HUAWEI BLN-L21,0,1,
1959,1959,43882.24434,7.3,6,7106,1443,1,client,finished,1,upfront,6087,1103,,59,CI.4.19,finished,finished,DA.4.31,115,HMD Global TA-1032,1,0,-210
2249,2249,43884.06,4.92,4.8,7600,664,1,client,finished,1,upfront,7489,602,,31,CI.4.18,finished,finished,DI.3.34,192,"iPhone8,2",1,0,-110
2433,2433,43886.24679,12064.5,,5124,3249,0,client,finished,1,prediction,8067,1710,,5,CA.5.44,finished,finished,DA.4.37,1514,TECNO MOBILE LIMITED TECNO B1p,0,0,
3773,3773,43900.51284,6.61,6.2,7186,1152,1,client,finished,1,upfront,7084,1006,,926,CA.5.23,finished,finished,DA.4.31,1252,Xiaomi Redmi 6A,1,0,
3735,3735,43899.83516,6.18,5.1,11412,877,1,client,finished,1,upfront,7490,1028,,771,CA.5.46,finished,finished,DA.4.39,1958,Samsung SM-J330F,1,0,-374
3958,3958,43902.28367,8.5,6.9,7383,1881,1,client,finished,1,upfront,6978,1313,,1021,CI.4.19,finished,finished,DA.4.42,455,HMD Global Nokia 3.2,1,0,-1368
131,131,43864.30082,8.7,6.8,8752,1734,1,client,finished,1,upfront,8765,980,,1483,CI.4.17,finished,finished,DA.4.31,1228,HUAWEI DRA-L21,1,0,-280
244,244,43865.47882,54098.52,126500,36206,2816,1,client,finished,1,upfront,49219,3566,,1622,CA.5.32,finished,finished,DA.4.37,373,TECNO MOBILE LIMITED TECNO CF7,0,0,
427,427,43867.57778,53460.26,,33979,4566,0,client,finished,2,upfront_destination_changed,1484,352,client_destination_changed,1859,CA.5.30,finished,finished,DA.4.37,593,Itel S13,0,0,
649,649,43869.46552,48694.48,9500,35141,811,0,client,finished,1,upfront,5908,1345,,2088,CI.4.14,finished,finished,DA.4.23,1744,TECNO W5 Lite,0,0,
1109,1109,43873.88625,2.67,2,3881,383,1,client,finished,1,upfront,2131,347,,2618,CI.4.17,finished,finished,DA.4.39,1773,Samsung SM-A405FN,1,0,0
1289,1289,43875.69781,9.64,8.8,5174,1419,1,client,finished,1,upfront,5206,1191,,2796,CI.4.18,finished,finished,DA.4.39,325,Samsung SM-T280,1,0,-1958
906,906,43871.64572,6000,6000,875,548,0,client,finished,1,upfront,2219,366,,2380,CA.5.40,finished,finished,DA.4.39,1964,TECNO-C9,0,1,
1339,1339,43875.91633,14.52,14.9,25129,1314,1,client,finished,1,upfront,25226,1459,,2841,CI.4.17,finished,finished,DA.4.37,1949,HUAWEI HMA-L29,1,0,-53
1887,1887,43881.53686,6.91,7,9562,875,1,client,finished,1,upfront,9748,860,,3518,CI.4.16,finished,finished,DA.4.37,887,Samsung SM-G930F,1,0,-930
1886,1886,43881.53185,5.36,5.9,5218,632,1,client,finished,1,upfront,5652,732,,3517,CI.4.18,finished,finished,DA.4.39,1410,Samsung SM-A105FN,1,0,-3710
2051,2051,43882.72443,4.52,4.1,5368,616,1,client,finished,1,upfront,3611,757,,3710,CI.4.17,finished,finished,DA.4.37,2071,HUAWEI KOB-L09,1,0,0
2096,2096,43883.05565,15586.2,,13067,1267,1,client,finished,1,prediction,12823,1236,,3735,CA.5.00,finished,finished,DA.4.39,1320,Samsung SM-G900F,0,1,
2121,2121,43883.30304,13814.22,,9932,1842,1,client,finished,1,prediction,10428,1682,,3758,CA.5.44,finished,finished,DA.4.31,643,TECNO-C7,0,1,
2195,2195,43883.77089,10.26,8,14257,1429,1,client,finished,1,upfront,11001,1066,,3866,CA.5.44,finished,finished,DA.4.39,2152,Samsung SM-J600FN,1,0,-40
2244,2244,43884.03302,6000,,1531,159,1,client,finished,1,prediction,2940,368,,3939,CI.4.19,finished,finished,DA.4.39,291,HMD Global Nokia 2.2,0,0,
1383,1383,43876.12079,53.53,5.4,38707,4527,1,client,finished,1,upfront,2375,444,,3949,CI.4.17,finished,finished,DI.3.33,146,"iPhone10,5",1,0,-41
2364,2364,43885.35738,3.8,2.9,3325,671,1,client,finished,1,upfront,2165,505,,4056,CI.4.19,finished,finished,DA.4.37,1612,HUAWEI LYA-L29,1,0,-1230
2153,2153,43883.51773,6000,,987,319,1,client,finished,1,prediction,3594,747,,3800,CA.5.44,finished,finished,DA.4.34,1038,INFINIX MOBILITY LIMITED Infinix X650B,0,0,
2731,2731,43889.6301,4.19,3.4,4134,695,1,client,finished,1,upfront,2622,624,,4524,CA.5.44,finished,finished,DI.3.36,226,"iPhone11,8",1,0,-200
3160,3160,43894.25274,4.75,6.5,20,229,1,client,finished,1,upfront,3289,526,,103,CI.4.19,finished,finished,DA.4.31,1379,Samsung SM-A310F,1,0,-810
3328,3328,43896.29214,5.26,3.9,7272,684,1,client,finished,1,upfront,5149,479,,308,CI.4.19,finished,finished,DI.3.34,31,"iPhone10,6",1,0,-2632
1583,1583,43877.92958,7.33,7.5,10419,898,1,client,finished,1,upfront,10754,896,,486,CI.4.17,finished,finished,DA.4.39,1839,HUAWEI RNE-L21,1,0,-340
4104,4104,43903.56727,4.84,3.5,3270,921,1,client,finished,1,upfront,2844,506,,1183,CA.5.47,finished,finished,DA.4.42,2138,HUAWEI COL-L29,1,0,-1086
4134,4134,43903.75715,6.18,6.9,10975,971,1,client,finished,1,upfront,13009,988,,1223,CA.5.47,finished,finished,DI.3.39,21,"iPhone8,1",1,0,0
3665,3665,43899.35317,6000,,1150,192,1,client,finished,1,prediction,418,52,,1212,CA.5.40,finished,finished,DA.4.42,316,TECNO-C5,0,0,
572,572,43868.8366,4.78,4.3,5238,744,1,client,finished,1,upfront,4916,610,,2005,CI.4.17,finished,finished,DA.4.37,812,HUAWEI VOG-L29,1,0,-582
2647,2647,43888.7239,6000,,30,35,1,client,finished,1,prediction,8601,1425,,4942,CI.4.19,finished,finished,DA.4.39,1359,Samsung SM-G935F,0,0,-162
11,11,43863.09065,6.85,5.6,8578,1017,1,client,finished,1,upfront,6886,784,,1373,CI.4.17,finished,finished,DA.4.37,432,HUAWEI MAR-LX1A,1,0,
5,5,43863.02454,,,3486,296,1,reseller,finished,1,,,,,1399,,finished,finished,DA.4.37,1269,Samsung SM-G973F,1,0,
500,500,43868.31139,13.69,13.7,20072,1835,1,client,finished,1,upfront,19213,1965,,2092,CI.4.17,finished,finished,DA.4.31,11,Samsung SM-G531F,1,0,-880
863,863,43871.29078,8.64,,4863,622,1,driver,finished,2,upfront_destination_changed,3890,701,driver_destination_changed,2362,CI.4.17,finished,finished,DA.4.31,390,Samsung SM-J320FN,1,0,-785
1259,1259,43875.58358,3.22,3.5,3955,330,1,client,finished,1,upfront,4044,416,,2780,CI.4.17,finished,finished,DA.4.39,1814,Samsung SM-A505FN,1,0,0
1477,1477,43876.82068,6000,10000,2478,372,1,client,finished,1,upfront,7381,934,,3055,CA.5.44,finished,finished,DA.4.37,267,TECNO CA6S,0,0,
1382,1382,43876.07755,14.78,,10912,1582,1,driver,finished,2,upfront_destination_changed,9281,859,driver_destination_changed,3017,CA.5.43,finished,finished,DA.4.39,834,Samsung SM-A705FN,1,0,
1696,1696,43879.35271,2000,,978,247,1,client,finished,1,prediction,950,183,,3275,CA.5.44,finished,finished,DA.4.37,321,Itel S12,0,0,
1381,1381,43876.06265,8.01,,4895,668,1,driver,finished,2,upfront_destination_changed,0,0,driver_destination_changed,2873,CA.5.44,finished,finished,DA.4.39,576,Samsung SM-A505FN,1,0,
1168,1168,43874.70623,135556.8,27500,63603,5776,0,client,finished,1,upfront,14684,2542,,2707,CA.5.42,finished,finished,DA.4.34,1785,TECNO MOBILE LIMITED TECNO B1,0,0,
2416,2416,43885.7924,9475.5,,5795,1503,0,client,finished,1,prediction,5795,795,,4143,CA.5.44,finished,finished,DA.4.39,2149,HMD Global Nokia 2.2,0,0,
2357,2357,43885.23391,6.11,5.3,6536,1061,1,client,finished,1,upfront,5600,903,,4103,CI.4.18,finished,finished,DA.4.39,2078,Samsung SM-A750FN,1,0,0
2453,2453,43886.43679,11466.78,,7635,1686,0,client,finished,1,prediction,7635,975,,4212,CI.4.19,finished,finished,DA.4.39,837,Itel W5504,0,0,
2310,2310,43884.61001,47918.76,,34918,571,0,client,finished,1,prediction,5087,727,,3996,CA.5.40,finished,finished,DA.4.14,47,TECNO-J8,0,0,
2671,2671,43889.09711,5.96,3.5,9269,1195,1,client,finished,1,upfront,5161,569,,4466,CA.5.42,finished,finished,DA.4.37,962,Samsung SM-A510F,1,0,-150
2791,2791,43889.98299,14522.76,,12063,1183,1,client,finished,1,prediction,12305,1447,,4757,CA.5.01,finished,finished,DA.4.39,1029,TECNO MOBILE LIMITED TECNO AB7,0,0,
3032,3032,43892.44765,16952.28,,11147,2955,0,client,finished,1,prediction,11147,1948,,4862,CA.5.45,finished,finished,DA.4.39,847,INFINIX MOBILITY LIMITED Infinix X650,0,1,
3314,3314,43895.96671,4.08,2.6,5795,812,1,driver,finished,3,upfront,3314,427,,296,CA.5.46,finished,finished,DI.3.34,192,"iPhone8,2",1,0,-21
216,216,43865.31405,5087.39,4500,7107,984,1,client,finished,1,upfront,5819,1030,,1641,CA.5.42,finished,finished,DA.4.31,1778,TECNO F3,0,0,
565,565,43868.80454,7.4,5.1,10138,976,1,client,finished,1,upfront,5729,793,,1988,CI.4.17,finished,finished,DA.4.37,1597,Samsung SM-A520F,1,0,
530,530,43868.57865,48286.96,43000,32769,2648,1,client,finished,1,upfront,29987,2076,,2238,CA.5.40,finished,finished,DA.4.39,578,TECNO MOBILE LIMITED TECNO LA7,0,0,
1309,1309,43875.82363,18.69,16,39140,2471,0,client,finished,1,upfront,31848,2376,,2963,CI.4.17,finished,finished,DA.4.39,1341,Samsung SM-G965F,1,0,-562
641,641,43869.44006,23066.74,28000,16395,3182,0,client,finished,1,upfront,20442,2466,,2493,CA.5.32,finished,finished,DA.4.31,749,Infinix X559C,0,0,
1794,1794,43880.42251,5.86,4.1,4958,419,1,client,finished,1,upfront,5137,471,,3404,CA.5.44,finished,finished,DA.4.39,2108,Samsung SM-G975F,1,1,-2628
1739,1739,43879.66638,12369.48,,11356,417,0,client,finished,1,prediction,2158,484,,3351,CA.5.44,finished,finished,DA.4.16,1967,TECNO-J8,0,1,
1303,1303,43875.81716,20109,15000,10519,4986,1,client,finished,1,upfront,10476,2279,,2928,CI.4.18,finished,finished,DA.4.37,1753,TECNO L9 Plus,0,0,
2468,2468,43886.55561,4.96,4.9,6553,1165,0,client,finished,1,upfront,7194,1013,,4209,CI.4.19,finished,finished,DA.4.41,1391,Samsung SM-N975F,1,0,-74
1861,1861,43881.27486,50328.4,,27583,3251,1,client,finished,1,prediction,8201,1211,,3484,CA.5.36,finished,finished,DA.4.39,1760,INFINIX MOBILITY LIMITED Infinix X622,0,0,
2849,2849,43890.49108,9373.02,,4897,1889,0,client,finished,1,prediction,4897,832,,4820,CA.5.44,finished,finished,DA.4.37,1037,TECNO K9,0,0,
3422,3422,43896.93487,5.83,6.4,3948,503,1,client,finished,1,upfront,4294,576,,409,CI.4.19,finished,finished,DA.4.42,2128,Samsung SM-G950F,1,0,-7020
3435,3435,43896.99185,4.94,4.6,6163,654,1,client,finished,1,upfront,5502,633,,680,CI.4.19,finished,finished,DA.4.42,1409,Samsung SM-G970F,1,0,
3418,3418,43896.9159,4.61,3.8,4428,644,1,client,finished,1,upfront,3048,591,,474,CI.4.19,finished,finished,DI.3.37,202,"iPhone7,1",1,0,-1260
3754,3754,43900.32539,14787.48,,10706,1990,1,client,finished,1,prediction,9263,1309,,801,CA.5.46,finished,finished,DA.4.42,1515,INFINIX MOBILITY LIMITED Infinix X5515,0,0,
3760,3760,43900.42469,6531.8,,616,7166,0,client,finished,3,prediction,8863,1440,client_destination_changed,1022,CA.4.83,finished,finished,DA.4.42,1931,TECNO L9,0,0,
4106,4106,43903.57882,2000,,5,9,1,client,finished,1,prediction,11008,2078,,1182,CA.5.36,finished,finished,DA.4.39,2047,TECNO F3,0,0,
1385,1385,43876.07779,4.14,3.7,3719,465,1,client,finished,2,upfront,3289,363,,2882,CA.5.42,finished,finished,DA.4.34,513,Samsung SM-G935F,1,0,-334
117,117,43864.04153,7967.32,6000,5428,467,0,client,finished,1,upfront,3125,376,,1476,CA.5.36,finished,finished,DA.4.37,999,TECNO MOBILE LIMITED TECNO B1p,0,0,
29,29,43863.24841,7940.22,7500,4869,1122,1,client,finished,1,upfront,5063,676,,1546,CA.5.42,finished,finished,DA.4.31,269,Samsung SM-N920T,0,0,
145,145,43864.46199,6827.06,37000,3392,1064,0,client,finished,1,upfront,24547,2676,,1511,CA.5.42,finished,finished,DA.4.31,1741,TECNO MOBILE LIMITED TECNO B1p,0,0,
586,586,43868.92422,17629.5,18500,14644,1611,1,client,finished,1,upfront,15172,1733,,2012,CA.5.36,finished,finished,DA.4.37,337,TECNO MOBILE LIMITED TECNO LA7,0,0,
582,582,43868.89058,10972.98,9500,7372,1549,1,client,finished,1,upfront,7173,855,,2060,CI.4.13,finished,finished,DA.4.12,256,Samsung SM-G532F,0,0,
1404,1404,43876.12579,3,8.4,6,30,1,client,finished,1,upfront,9362,938,,2947,CA.5.44,finished,finished,DI.3.34,151,"iPhone10,5",1,0,-110
1531,1531,43877.32223,15740.52,,11255,2240,0,client,finished,2,upfront_destination_changed,7786,1072,client_destination_changed,3067,CA.4.77,finished,finished,DA.4.16,542,Samsung GT-N7100,0,1,
1684,1684,43879.25336,10.2,9.3,13641,1511,1,client,finished,1,upfront,11334,1554,,3255,CI.4.17,finished,finished,DA.4.39,1363,Samsung SM-G935F,1,0,
1729,1729,43879.62704,2.55,3,1752,432,1,client,finished,1,upfront,2282,504,,3347,CI.4.18,finished,finished,DA.4.31,1022,Samsung SM-A310F,1,0,-208
1960,1960,43882.2816,23692.54,,16302,3607,1,client,finished,1,prediction,17087,2445,,3812,CA.5.43,finished,finished,DA.4.37,1075,Samsung SM-G5510,0,0,
2589,2589,43888.07657,32326.98,,24235,1387,0,client,finished,1,prediction,8142,1124,,4376,CA.5.36,finished,finished,DA.4.12,18,Samsung SM-G6100,0,1,
2759,2759,43889.82837,18354.72,,13490,2571,0,client,finished,1,prediction,13490,2398,,4564,CA.5.45,finished,finished,DA.4.37,2098,TECNO MOBILE LIMITED TECNO LA7,0,0,
2865,2865,43890.63159,3.53,3.6,3009,619,1,client,finished,1,upfront,3001,651,,17,CI.4.19,finished,finished,DA.4.39,1254,Samsung SM-A310F,1,0,-1420
2749,2749,43889.82566,34761.24,,19921,6485,1,client,finished,1,prediction,12804,2255,,4700,CA.5.44,finished,finished,DA.4.31,992,TECNO K7,0,0,
3306,3306,43895.88711,5.76,6,8698,1191,1,client,finished,1,upfront,10290,991,,290,CI.4.19,finished,finished,DA.4.39,1648,Samsung SM-G920F,1,0,
3339,3339,43896.37581,6000,,2472,425,1,client,finished,1,prediction,3513,664,,314,CA.5.42,finished,finished,DA.4.37,909,TECNO MOBILE LIMITED TECNO CA7,0,0,
1971,1971,43882.36696,12759.72,,8739,1851,1,client,finished,1,prediction,7406,1195,,3748,CA.5.44,finished,finished,DA.4.37,1753,TECNO L9 Plus,0,0,
3784,3784,43900.58039,5,3.8,4888,892,1,client,finished,1,upfront,4125,539,,836,CI.4.19,finished,finished,DA.4.42,348,Samsung SM-T515,1,0,-362
3799,3799,43900.70617,3.77,2.9,3086,698,1,client,finished,1,upfront,3029,363,,858,CA.5.45,finished,finished,DA.4.42,329,Samsung SM-J415FN,1,0,-1188
3868,3868,43901.42365,4.85,5.7,5583,712,1,client,finished,1,upfront,5678,1024,,925,CA.5.46,finished,finished,DA.4.42,282,Samsung SM-J710F,1,0,-310
3913,3913,43901.70616,6000,,569,232,1,client,finished,1,prediction,448,128,,970,CA.5.46,finished,finished,DA.4.42,2111,Samsung SM-N9100,0,0,
2432,2432,43886.29993,33307.04,,18381,7036,0,client,finished,1,prediction,20925,3175,,1323,CA.5.44,finished,finished,DA.4.39,1640,OPPO A37fw,0,1,
3890,3890,43901.57676,2,2.3,97,133,1,client,finished,1,upfront,2544,409,,1060,CA.5.45,finished,finished,DA.4.42,1183,HUAWEI MAR-LX1A,1,0,-280
1389,1389,43876.09146,13902,14000,3431,638,1,client,finished,1,upfront,2929,481,,3371,CA.5.43,finished,finished,DA.4.37,768,TECNO MOBILE LIMITED TECNO KA7,0,0,
163,163,43864.65558,25059.78,17500,14532,5718,1,client,finished,1,upfront,12823,2333,,1549,CA.5.08,finished,finished,DA.4.37,1191,HMD Global Nokia 2.2,0,0,
177,177,43864.72367,16940.68,17500,12202,2647,1,client,finished,1,upfront,12690,2713,,1561,CA.5.42,finished,finished,DA.4.37,1292,HMD Global Nokia 2.2,0,0,
924,924,43871.80778,7203.4,7500,10499,2044,1,client,finished,1,upfront,11862,1691,,2387,CA.5.43,finished,finished,DA.4.39,961,HMD Global Nokia 2.2,0,0,
851,851,43871.24472,6000,8000,383,165,1,client,finished,1,upfront,4847,1055,,2411,CA.5.42,finished,finished,DA.4.34,988,TECNO F3,0,0,
1106,1105,43873.88428,9173.43,9500,14172,1682,1,client,finished,1,upfront,14646,1765,,2619,CA.5.43,finished,finished,DA.4.37,1666,TECNO K7,0,0,
1246,1246,43875.54295,8.94,7.1,15838,1578,1,client,finished,1,upfront,10847,1510,,2775,CA.5.43,finished,finished,DA.4.39,1489,Samsung SM-J530F,1,0,0
1921,1921,43881.78115,44882.52,,31765,1738,0,client,finished,1,prediction,11111,1704,,3564,CA.4.73,finished,finished,DA.4.31,1196,TECNO MOBILE LIMITED TECNO B1p,0,1,
2029,2029,43882.6391,20.01,15.8,9365,2154,1,client,finished,1,upfront,7983,1541,,3673,CI.4.00,finished,finished,DA.4.39,717,Samsung SM-T720,1,0,-1032
1995,1995,43882.42325,3.88,,3257,572,1,driver,finished,2,upfront_destination_changed,3605,618,driver_destination_changed,3831,CA.5.44,finished,finished,DA.4.39,641,HUAWEI EVA-L19,1,0,-21
2115,2115,43883.23007,4.44,4.2,4167,782,1,client,finished,1,upfront,3900,712,,3749,CA.5.44,finished,finished,DA.4.34,2083,Samsung SM-J320FN,1,0,
2699,2699,43889.39994,6.66,6,6263,1327,1,client,finished,1,upfront,6923,969,,4496,CI.4.19,finished,finished,DA.4.31,874,Samsung SM-J610FN,1,0,-798
2816,2816,43890.21921,35965.02,,24332,3293,1,client,finished,1,prediction,9078,1151,,4600,CA.5.44,finished,finished,DA.4.16,1136,TCL 9001X,0,0,
3312,3312,43895.94264,6314.76,,3051,1129,1,client,finished,1,prediction,2308,375,,295,CA.5.36,finished,finished,DA.4.39,865,Itel W6002,0,1,
3363,3363,43896.57896,2.6,2.6,1768,371,1,client,finished,1,upfront,1756,369,,339,CA.5.42,finished,finished,DI.3.33,3,"iPhone8,1",1,0,-204
3117,3117,43893.62726,43891.74,,28375,4082,0,client,finished,1,prediction,26303,1994,,55,CA.5.45,finished,finished,DA.4.16,831,Samsung SM-G611F,0,0,
3483,3483,43897.52663,6036.8,,3559,4808,0,client,finished,1,prediction,7186,1290,,501,CA.5.01,finished,finished,DA.4.42,1315,HMD Global Nokia 2.2,0,0,
3874,3874,43901.47272,6.94,7,11126,1381,1,client,finished,1,upfront,10880,1464,,976,CA.5.47,finished,finished,DA.4.42,1841,Samsung SM-A202F,1,0,1
3726,3726,43899.80975,25628.85,,2344,3625,0,client,finished,1,prediction,10699,2206,,770,CI.4.22,finished,finished,DA.4.39,1740,TECNO MOBILE LIMITED TECNO B1p,0,0,
3301,3301,43895.85307,15298.98,,9167,3025,1,client,finished,1,prediction,7451,1305,,283,CI.4.19,finished,finished,DA.4.42,1180,TECNO MOBILE LIMITED TECNO KB8,0,0,
3750,3750,43900.26834,8.53,8.1,10592,1349,1,client,finished,1,upfront,10359,1213,,797,CA.5.46,finished,finished,DA.4.42,1300,Samsung SM-A505FN,1,0,
3834,3834,43901.04855,12861.96,,10091,1244,1,client,finished,1,prediction,9595,1293,,891,CA.4.69,finished,finished,DA.4.42,856,TECNO MOBILE LIMITED TECNO KC6,0,0,
1677,1677,43878.97631,6.2,6.1,8172,820,1,client,finished,1,upfront,8138,795,,835,CA.5.42,finished,finished,DA.4.39,324,Samsung SM-J610FN,1,0,-516
3652,3652,43899.23425,17697.6,,5485,2520,1,client,finished,1,prediction,6497,1170,,667,CI.4.19,finished,finished,DA.4.42,881,INFINIX MOBILITY LIMITED Infinix X608,0,1,
4047,4047,43902.93819,9.8,7.4,10336,858,1,client,finished,1,upfront,6943,747,,1132,CA.5.47,finished,finished,DA.4.42,1183,HUAWEI MAR-LX1A,1,0,-248
4087,4087,43903.49289,9.01,9,11394,1411,1,client,finished,1,upfront,11712,1336,,1179,CI.4.19,finished,finished,DI.3.39,239,"iPhone7,2",1,0,0
2964,2964,43891.59959,33488.26,,22566,3478,1,client,finished,1,prediction,23533,3360,,4915,CI.4.19,finished,finished,DA.4.41,1753,TECNO L9 Plus,0,0,
3925,3925,43901.82655,15470.28,,9429,2991,0,client,finished,1,prediction,8201,1502,,1000,CI.4.13,finished,finished,DA.4.42,844,LAVA iris41,0,0,
2923,2923,43891.08541,13135.02,,9409,1727,1,client,finished,1,prediction,6765,824,,4803,CI.4.17,finished,finished,DA.4.39,1967,TECNO-J8,0,0,
3117,3117,43893.62726,43891.74,,28375,4082,0,client,finished,1,prediction,26303,1994,,50,CA.5.45,finished,finished,DA.4.16,831,Samsung SM-G611F,0,1,
3274,3274,43895.64821,22.2,12.7,22655,4827,1,client,finished,1,upfront,16694,2009,,324,CA.5.46,finished,finished,DA.4.34,584,Samsung SM-A730F,1,0,-50
3383,3383,43896.67756,3,4.1,1519,272,1,client,finished,1,upfront,3203,524,,361,CA.5.46,finished,finished,DA.4.42,1813,Samsung SM-G920F,1,0,-678
3544,3544,43897.95067,6513,,4142,702,0,client,finished,1,prediction,2670,415,,555,CA.5.46,finished,finished,DA.4.37,1514,TECNO MOBILE LIMITED TECNO B1p,0,0,
3319,3319,43896.10856,3,3.1,3451,329,1,client,finished,1,upfront,3412,358,,828,CI.4.19,finished,finished,DI.3.36,223,"iPhone8,1",1,0,
3426,3426,43896.96053,7.54,8.4,10376,989,1,client,finished,1,upfront,11108,1201,,706,CA.5.36,finished,finished,DA.4.34,346,Samsung SM-A605FN,1,0,
3934,3934,43901.86535,17.67,17.9,15109,868,1,client,finished,1,upfront,15040,935,,1006,CI.4.19,finished,finished,DA.4.31,650,Samsung SM-T555,1,0,
59,59,43863.55289,34852.02,36500,22172,4571,0,client,finished,1,upfront,25641,2568,,1418,CA.5.42,finished,finished,DI.3.21,109,"iPhone4,1",0,1,
426,426,43867.51199,5.95,3.3,6864,943,1,client,finished,1,upfront,2998,537,,2050,CA.5.32,finished,finished,DI.3.33,79,"iPhone9,3",1,0,
1187,1187,43874.7756,2000,3000,835,314,1,client,finished,1,upfront,3905,787,,2714,CA.5.43,finished,finished,DA.4.39,943,TECNO MOBILE LIMITED TECNO BA2,0,0,
395,395,43867.10414,8.09,8.9,11728,983,1,client,finished,1,upfront,12619,1162,,2406,CI.4.17,finished,finished,DA.4.37,896,Samsung SM-J710F,1,0,0
1513,1513,43877.0816,13015.8,12000,5948,1332,1,client,finished,1,upfront,6490,767,,3029,CA.5.00,finished,finished,DA.4.39,1968,TECNO MOBILE LIMITED TECNO CC7,0,0,
